Song Name,Genre,Lyrics
那时雨,古风,"作曲 : 徐良
作词 : 徐良
石板桥下的滴滴答滴滴滴
在下竟着了迷 吻了你
花间柳下的秘密麻密密密
为何却断了情 伤了心
姑娘思量的人已变成追忆
（你说你是雨 会跟着云 哪里去）
何必一厢旧梦悠悠苦我心
（只能下滴滴答滴滴滴）
你像一场大雨 淋湿我的眼睛
化作一道痕迹 化不作你
听夜风吹笛 花落为你弹琴
回忆碎了满地 怎么连理
看着你的眼睛 挽住我的表情
一句不想分离 那么轻盈
你说你是雨 划过我的脸际
就会变成泪滴 忘掉过去 忘掉过去
石板桥下的滴滴答滴滴滴

在下竟着了迷 吻了你
花间柳下的秘密麻密密密
为何却断了情 伤了心
姑娘思量的人已变成追忆
（你说你是雨 会跟着云 哪里去）
何必一厢旧梦悠悠苦我心
（只能下滴滴答滴滴滴）
你像一场大雨 淋湿我的眼睛
化作一道痕迹 化不作你
听夜风吹笛 花落为你弹琴
回忆碎了满地 怎么连理
看着你的眼睛 挽住我的表情
一句不想分离 那么轻盈
你说你是雨 划过我的脸际
就会变成泪滴 忘掉过去 忘掉过去
石板桥下的滴滴答滴滴滴
在下竟着了迷 吻了你
花间柳下的秘密麻密密密
为何却断了情 伤了心
看着你的眼睛 挽住我的表情
一句不想分离 那么轻盈
你说你是雨 划过我的脸际
就会变成泪滴 忘掉过去 忘掉过去

收起"
鼓与花,古风,"鼓与花


用古风熏陶心灵感受传承的力量
摇船远去近谁家
南堂山下鼓声远天涯
她留意头上枝桠
原来今宵月色不止有牵挂
巷前院后深色如画
此间有景却少一句情话
终回遇到伞上花
魂牵梦绕神似她
随肩头随黑发
落桥上下几回造化
将鼓开台烟雨
她支开窗格尝一口新茶
朝对晚对秋初至
决定走出香阁再扮遇上他
牡丹云袖撩过脸颊
眼中有戏只待有心人吧
鼓声响时情更深
鸳鸯双双羞晚霞
花近楼啊呀呀
别辜负了锦绣年华
雨过天晴留下小小水洼
倒映人往来也诸如流沙
唯这两人旁扫满海棠花
有情无情谁留意它
缘来是啥
有意无意谁留意它
落英篱下
落英篱下
终回遇到伞上花
魂牵梦绕神似她
随肩头随黑发
落桥上下几回造化
鼓声响时情更深
鸳鸯双双羞晚霞
花近楼啊呀呀
别辜负了锦绣年华
收起"
两小无猜,古风,"作词 : 安贝儿

上花轿 过石桥心儿跳面儿娇
看芭蕉 夹竹桃 小小新娘睡着了
过石桥 等花轿 小小新郎蹦蹦跳
等你（我）来把我（你）的红纱揭掉
青梅竹马白头老 鸳鸯戏水找不到
你在何方 是否在那等我
两小无猜齐眉老 蒹葭苍苍都找到
我已在这 等你找到我

下花轿 绕三道 花儿笑 鸟儿叫
桃花飘 缓步摇 小小新娘进门了
迎花轿 美人抱 小小新郎喜气绕
一起步入府中把堂拜好
青梅竹马白头老 鸳鸯戏水找不到
我找到你 你对我微微笑
两小无猜齐眉老 蒹葭苍苍都找到
你找到我 对我笑一笑
青梅竹马白头老 鸳鸯戏水找不到
永结同心 你只对我最好
两小无猜齐眉老 蒹葭苍苍都找到
此情不老 一辈子 就好

收起"
杨花雪,古风,"风吹过金山 杨花如雪纷乱多少年
谁在新柳湖岸撑一把楚楚的伞
抬眸间一笑嫣然

她从泼墨山水走来如画的眉眼
娉娉袅袅一首诗行吟了一千年
春兰秋竹不语一纸丹青卷
是她候在四季里的容颜

杨花雪 一年年烟花三月
谁踏歌而行把山水都唱得婉约
涛声歇 古渡口轻舟一叶
且烫酒一壶 酩酊了远行的季节

杨花雪 随风直上天九阙
蘸文峰为笔 多年后又写下一页
圆又缺 二十四桥畔明月
在红药深处听箫声如往日清冽

风吹过金山 杨花如雪纷乱多少年
谁在新柳湖岸撑一把楚楚的伞
抬眸间一笑嫣然

她从盛唐以后依然如诗般雍容
一握西湖瘦不过相思成痴的风
春江花月何处汀上夜色浓
她轻拨琵琶等候在明月楼

杨花雪 一年年烟花三月
谁踏歌而行把山水都唱得婉约
涛声歇 古渡口轻舟一叶
且烫酒一壶 酩酊了远行的季节

杨花雪 随风直上天九阙
蘸文峰为笔多年后又写下一页
圆又缺 二十四桥畔明月
在红药深处听箫声如往日清冽
收起"
明月本无心,古风,"作曲 : papaw泡泡
作词 : 樱九
今夕似何夕 谁人依
听墙角蔷薇轻语 低泣
若没有了心 明月向何寄
徘徊应许 之地
此间这一眼 扰思绪
仿佛天边飞来一片羽
跌入蓝色的梦境
摇摆或安定
青丝尽 这容颜 铭记
总有多少变幻 善恶无情
明月吟 我本有心
任流年 错过风 错过雨 错过记忆
抛却一切 只为寻觅
你的身影
破一方棋局 沉默不语 (破棋局 沉默不语)
正邪又由何人定（正邪又由何人定）
闭上眼睛 把你 放在掌心（闭上眼睛 放在掌心）
无畏 天下 叹我孤寂（不让你孤寂）
奏一曲天涯 明月相许（天~ 涯~ 相~ 许~）
恍惚间 花开花落无息
共与你 等黎明 并肩潮汐
此间这一眼 扰思绪
仿佛天边飞来一片羽
跌入蓝色的梦境
摇摆或安定
青丝尽 这容颜 铭记
总有多少荏苒 是非无意
明月吟 我本有情
由命理 忘了前 忘了进 忘了伤心
放开一切 只为抓紧
你的印记
破一方棋局 沉默不语 (破棋局 沉默不语)
正邪又由何人定（正邪又由何人定）
闭上眼睛 把你 放在掌心（闭上眼睛 放在掌心）
无畏 天下 叹我孤寂（不让你孤寂）
奏一曲天涯 明月相许（天~ 涯~ 相~ 许~）
恍惚间 花开花落无息
共与你 等黎明 并肩潮汐
半世流离 洗不尽 那年少的期许
随 一颗心 红尘来去
破一方棋局 沉默不语 (破棋局 沉默不语)
正邪又由何人定（正邪又由何人定）
闭上眼睛 把你 放在掌心（闭上眼睛 放在掌心）
无畏 天下 叹我孤寂（不让你孤寂）
奏一曲天涯 明月相许（天~ 涯~ 相~ 许~）
恍惚间 花开花落无息
共与你 等黎明 并肩潮汐（共与你 等黎明 并肩潮汐）
共与你 等黎明 并肩潮汐
收起"
锦年入梦,古风,"作曲 : Litterzy
作词 : 乘物游心
原唱：云の泣/人衣大人
翻唱：清秋/尘溪
混音：苏浩先
美工：兮墨
秋：
小浦横舟听晚唱 唱一舞剑器动四方
昔日传奇楷字书 翻阅过竟不舍合上
溪：
旧家潇洒能几行 只道是莫负此年光
烟霞闲骨流云自来 枕卧松石别过斜阳
秋：
待得虫声四起归家浴罢 设竹塌于外堂
溪：
听邻老谈因果世事说织女牛郎
东山月兀自落屋梁
秋：
轻鞋蕉扇寻一处清凉
你拢袖将万点萤火藏
彼年塘中遍植青荷
今已亭亭立沁芬芳
溪：
夜转深睡意缺风过堂
垂眼看井中月色清朗
夜将阑烛尽月西沉
你结梦靠在我肩膀
溪：
俯身拾陈事彷徨
此三千天地自有消长
风尘走马落于诗行
洗浣忧乏庭前晾
秋：
这些年你我琴箫伴书剑
踏遍江湖熙攘
人生百年梦寐居半道阻且长
飞鸿远音绕杏梁
溪：
旧袍密针脚是清霜降
惊鸿探是寒来温酒香
惊蛰招酒旗是春光
夏深接过一碗黄粱
秋：
鬓边蝶不知东风既去
天雨香花长居你在旁
笙箫长歌山川星河
耳畔明珰轻晃轻晃
合：
隔篁竹闻水声似琴响
拂衣上云见潭心神恍
青树环合幽邃悄怆
你念来说明月故乡
又历过世间悲欢几场
诗三百应了炊烟陈酿
归舟载风月与客讲
摘荷且佐茶予他尝
收起"
青山在·平生欢,古风,"司夏：行踏空林 落叶声声破山岚
芒鞋缓走岁月 胜快马万千
欲效仙者 且放白鹿青崖间
待他朝须行了 即骑驾云访蓬莱

吾恩：过烟村一簇 过霜树二三点
过竹色半亩 再过碧溪弯弯
灯烛悬扉 照得篱花花色暖
谁坐花下待归 曾怜推门伴星来

司夏：听渔樵同话 旧日繁华攒入怀
平芜尽处 行人长行远隔青山
吾恩：陈事多参商 不念 衣上酒痕犹未干
生如蝴蝶庄周梦 东风一顾平生欢
司夏：揽一窗月色 借来予你铺长卷
吾恩：丹青不渝 我提笔用以着青山
合：百年后风尘辗转 藏高阁颜色渐黯
又百年寻常巷陌 有人轻念 平生欢

吾恩：梅香清泠 花色惹眼 知寒来
卷帘呵手 雪深不妨作景观
有客牵马循旧迹 怅居驿店
不知家中红颜 可入得短梦几番

司夏：夜深眠觉 温一壶 四望皎然
你我对酌吟咏 忽忆友此间
轻舟映明河 寻他门前而返
乘兴去尽兴回 枝头雪满此意满

合：听渔樵同话 旧日繁华攒入怀
平芜尽处 行人长行远隔青山
陈事多参商 不念 衣上酒痕犹未干
生如蝴蝶庄周梦 东风一顾平生欢

司夏：揽一窗月色 借来予你铺长卷
吾恩：丹青不渝 我提笔用以着青山
合：百年后风尘辗转 藏高阁颜色渐黯
又百年寻常巷陌 有人轻念 平生欢

收起"
杏花巷,古风,"作曲 : 著小生（半木生）
作词 : 清茗（半木生）
编曲：零小七（半木生)
曲绘：子非驴（半木生）
混音：April平果（半木生）
满城杨絮 纷纷杳杳 鸭鸥溯江游
纸鸢剪断 遥遥寻望 愿祝世无忧
邻舍书堂 先生执卷 稚子习句读
暗念闲词平仄莫细究
四月下苏州 曲水挽小楼
恰逢时节折枝酿甜酒
心事催更漏
岁岁又廿九
春衫新裁结伴邀故友
燕雀衔泥堂前过 择枝立梢头
谷雨潜夜 悄声润绿 青青陌上柳
洞桥映双孔
乌篷泛去歌谣悠悠
涟漪方静 风拂云水皱
蜻蜓点湖心 鱼儿追入莲子初露
杏花飘落似雪 还须添三分轻柔
蕊浅色白 余味甘厚 惹人俯身嗅
诱得玉蝶翩跹戏扁舟
依山深径幽 清溪石间流
忘远近 疑已误寻武陵洲
对诗最是应借句""王孙自可留""
光阴久 年少不谙愁
燕雀衔泥堂前过 择枝立梢头
谷雨潜夜 悄声润绿 青青陌上柳
洞桥映双孔 乌篷泛去歌谣悠悠
涟漪方静 风拂云水皱
临河长街店铺收 货郎贩桂油
送君归家 挥别犹笑诺 有约如旧
青石板路窄窄 斜阳渐落只影瘦
杏花巷口 清香藏满袖
杏花巷口 清香藏满袖
收起"
那盏茶,古风,"谁的手放进水墨捞起一枚茶
把下午的山水染出淡雅
草屋前棋子落定也落尽了繁华
喝茶的人
只剩下我们俩
哪句诗伸进夜色剪落瘦灯花
让所有的输赢不分上下
茶盏里乾坤变幻
却辨不出真假
喝茶的人
又要远走天涯
江南烟雨
青砖灰瓦
燕子飞过
山上人家
剑已锈一盏灯
为你把琴擦
谁陪你喝茶
扇舞丹青
却起风沙
茶已微凉
轮回冬夏
人已老一柱香
为你把眉画
还是那盏茶

哪句诗伸进夜色剪落瘦灯花
让所有的输赢不分上下
茶盏里乾坤变幻
却辨不出真假
喝茶的人
又要远走天涯
线装书里陆羽在说话
说着千年的帘外
盛开茶花
怎知布衣锦衣
都无奈风吹雨打
粗茶依然沏着
当年的牵挂

江南烟雨
青砖灰瓦
燕子飞过
山上人家
剑已锈一盏灯
为你把琴擦
谁陪你喝茶
扇舞丹青
却起风沙
茶已微凉
轮回冬夏
人已老一柱香
为你把眉画
还是那盏茶

收起"
相思局,古风,"作曲 : 周杰伦
作词 : 顾盼依然 五子
雨打屋檐敲石栏棋盘为谁展
黑白交错的颜色谁点一笔染
杯光酒醉微醺时轻轻摇着扇
低眉间吟着一首声声慢
泛黄的回忆里是谁执起的棋
那棋子上的温度模糊又清晰
一步一步走成局
终究还是解不开的谜

一生里只为你推开那扇门
一代的时光里又为谁伤神
黑与白的思忖牵绊住一双人
从此再不问岁月浮沉
一生里只为你谱下相思局
一生里走不出一场生死局
今朝写不完这段相伴相思曲
来世再相遇
合：相思人 相思棋
构一篇 相思局
黑与白沉寂 相思已过万语

青梅绕床竹马来何日剪西窗
离别言未尽已是山岳两茫茫
朦胧间谁的呢喃在耳畔轻响
细说着年少相知君莫忘
宣纸墨色晕散去诗词不成行
心头血红取一珠滴在南国上
一步一棋一子
织成星罗盘中黑白色的网

梦中谁又执棋 黑与白相遇
招招步步熟虑一目千万里
走险峰破真珑只愿与你对弈
春夏秋冬相思已成局
梦中谁又执棋 黑与白相遇
朦朦胧胧沉迷因君或为棋
朝朝暮暮我与你相伴相思局
落子成默契

合：当年落花时节重逢画堂前
执子相对十局映在当湖边
水天墨色为谁调出浓淡深浅
春秋几度斑驳了画面
局终棋散为你一曲拨断弦
书卷轻阖掩去一段韶华年
仔细将这相思拈成一缕红线
染在山水间
月出皎兮佼人僚兮 映一棋和局
月出皓兮佼人懰兮 谁与我执棋
月出照兮佼人燎兮 谱相思之意
合：落子无悔一棋相思局

收起"
雁公子,古风,"作曲 : 简吟
作词 : 原晞
编曲：简吟
笛子：O天气晴朗O（大司乐坊）
二胡：柠露lemon（大司乐坊）
和声编写：纱朵
分轨/混音：暴风雪
合伞新晴现 露绽小荷尖
桥下春水年年 等惊鸿一面
谁家酒旗展 识我风月闲
扇底春风三寸 拈来化诗篇
忽闻江上楼阁 起弦而高歌
流连人间 求之不得
但见帘下客 如琢亦如磨
往来芸芸我自相和
一生心事漂泊 终有所托
缘分藏在水天一色
便将此身云外风霜全抖落
落成了传说 还赠知音者
依依双飞燕 袅袅柳生烟
千丝万缕个中穿 穿不过聚散
我愿兰舟清波 自得其中乐
席地幕天 山水在侧
知君牵挂多 红尘自难舍
同行二字止于唇舌
我有归期几何 承君一诺
离别时烟雨满城郭
都说重逢不过 是来日一个
来日一个 再把酒共当歌
弹指一挥 四十载年岁
新茶慢焙 故事还未结尾
庭院里 风细碎 余音轻叩柴扉
故人踏歌缓归
鸿雁于飞 捎寒暑几回
所有相遇 都是因缘际会
楚天外 声声醉 又绕过青石碑
为将此意寄与谁
收起"
水墨江南,古风,"水墨江南
渡口城郭 桥上驿 马蹄疾
粉墙黛瓦 画楼依 唱几句
乌篷桨声摇渔歌 悠悠的南去
夕阳斜 晚意枫林的乌啼
野路古遗 暖风细 酒家旗
小酌一席 醉江南 回忆
三千弱水我为你 取意的命题
叹落笔 点醒纸上的惋惜
潇潇水渐迷离 你晚照江波影
风追烟花雨 洇染了诗意
墨色山水里 你委婉的含蓄
藏身江南故事里回避
潇潇水渐迷离 你晚照江波影
题诗长短句 句句都是你
山色水韵里 满城翻卷飞絮
飘飘渺渺你依稀 在烟雨
野路古遗 暖风细 酒家旗
小酌一席 醉江南 回忆
三千弱水我为你 取意的命题
叹落笔 点醒纸上的惋惜
潇潇水渐迷离 你晚照江波影
风追烟花雨 洇染了诗意
墨色山水里 你委婉的含蓄
藏身江南故事里回避
潇潇水渐迷离 你晚照江波影
题诗长短句 句句都是你
山色水韵里 满城翻卷飞絮
飘飘渺渺你依稀 在烟雨
潇潇水渐迷离 你晚照江波影
风追烟花雨 洇染了诗意
墨色山水里 你委婉的含蓄
藏身江南故事里回避
潇潇水渐迷离 你晚照江波影
题诗长短句 句句都是你
山色水韵里 满城翻卷飞絮
飘飘渺渺你依稀 在烟雨
收起"
素贞,古风,"欲梦回当年 西湖边
药引有几味 夕照入三钱
龙井拾七片 苏堤春捣碎
保和内研成灰 再兑
伞沿的雨水 蘸一圈
隔年雪煮沸 月下煎一杯
偏方很凄美 一饮而尽
你在眼前 浮现
素贞素贞不忍不忍说再见
唯有泪水四季轻抚你的脸
分手那个夏天 冰得像雪
无果的伞下之约
噢素贞素贞对你对你说抱歉
噢从此一别不知再会是几年
收集四处散落 你的眷恋
美丽传说的残片 拼成来世缘
我背着背包慢慢走在西湖边
打着小盹半靠在断桥沿
模糊间感觉有个郎中缓缓上前
手里拿着方子他说他叫许仙
上面写着很多天书里才做到的事情
可是他不能放弃 放弃就没有爱情
托我在梦中梦里把那偏方收集
只为回到千年之前 给素贞带句寄言
伞沿的雨水 蘸一圈
隔年雪煮沸 月下煎一杯
偏方很凄美 一饮而尽
你在眼前 浮现
素贞素贞不忍不忍说再见
唯有泪水四季轻抚你的脸
分手那个夏天 冰得像雪
无果的伞下之约
噢素贞素贞对你对你说抱歉
噢从此一别不知再会是几年
收集四处散落 你的眷恋
美丽传说的残片 拼成来世缘
西子也怀念当年
秋色依旧浓烈
燕分飞花自结
斜阳雷峰送别
止水为圆那千古明月
素贞素贞不忍不忍说再见
唯有泪水四季轻抚你的脸
分手那个夏天 冰得像雪
无果的伞下之约
噢素贞素贞对你对你说抱歉
噢从此一别不知再会是几年
收集四处散落 你的眷恋
美丽传说的残片 拼成来世缘
收起"
